0  0
150  0  0
0.00  0.00
150
0  150  150
0.00  0.00
150
0	      191.46      222.13    -0.20999     0.00738
1	      297.95      247.98    -0.02011     0.05272
2	      273.41      276.99    -0.06343     0.10416
3	      143.17      385.90    -0.31102     0.31471
4	      225.54      253.13    -0.14838     0.06226
5	      150.95      270.56    -0.28661     0.09523
6	      140.09      239.57    -0.30670     0.03915
7	      120.25      287.24    -0.34731     0.12735
8	      179.33      238.19    -0.23246     0.03615
9	      429.97      378.32     0.22136     0.29478
10	      257.53      399.64    -0.09465     0.33216
11	      305.82      391.79    -0.00646     0.31577
12	      352.95      408.41     0.07979     0.34924
13	      130.43      197.15    -0.32549    -0.03798
14	      190.88      192.88    -0.21122    -0.04482
15	      469.07      374.32     0.29662     0.29085
16	      158.47      204.21    -0.27148    -0.02484
17	      350.83      384.33     0.07513     0.30192
18	       91.59      296.90    -0.40643     0.14747
19	       88.58      263.62    -0.41061     0.08496
20	      117.02      397.45    -0.36620     0.34220
21	      390.01      385.58     0.14702     0.30604
22	      308.76      281.41    -0.00112     0.11187
23	      283.55      394.69    -0.04694     0.32167
24	      157.37      225.25    -0.27353     0.01306
25	      409.52      283.11     0.17833     0.11616
26	      126.04      327.74    -0.33876     0.20310
27	      281.61      355.33    -0.04977     0.24649
28	      454.58      271.41     0.26142     0.09633
29	      142.68      151.97    -0.30312    -0.12023
30	      236.28      395.72    -0.13365     0.32549
31	       56.44      264.05    -0.47958     0.08746
32	       59.32      285.23    -0.47470     0.12784
33	      402.00      369.82     0.16828     0.27629
34	      498.11      349.85     0.35188     0.24625
35	      424.54      343.10     0.20856     0.22695
36	      424.47      409.48     0.21380     0.35627
37	      440.90      358.54     0.24048     0.25742
38	      184.28      372.43    -0.22943     0.28369
39	      173.57      293.54    -0.24464     0.13628
40	      128.75      257.76    -0.32919     0.07257
42	      237.26      337.01    -0.12921     0.21354
43	      258.48      377.40    -0.09208     0.28887
44	      230.57      288.54    -0.13991     0.12542
45	      451.06      241.98     0.25412     0.04309
46	      472.79      349.32     0.30129     0.24254
47	      449.27      409.87     0.26198     0.35991
48	      444.88      325.52     0.24567     0.19527
49	      277.45      256.46    -0.05619     0.06775
50	      309.65      334.55     0.00047     0.20779
51	      510.74      271.99     0.37100     0.09966
52	      424.23      315.92     0.20651     0.17638
53	      524.23      382.78     0.41124     0.31593
54	      156.59      309.60    -0.27765     0.16672
55	      403.80      336.63     0.16983     0.21374
56	      194.38      257.28    -0.20497     0.07013
57	      220.25      316.66    -0.15938     0.17668
58	       79.37      327.17    -0.43538     0.20698
59	      325.69      377.94     0.02944     0.28912
61	      264.54      338.06    -0.08007     0.21472
62	      162.63      174.25    -0.26416    -0.07885
63	      458.28      391.97     0.27746     0.32469
65	      141.14      360.53    -0.31201     0.26475
66	      210.36      403.82    -0.18267     0.34336
67	      329.91      275.60     0.03612     0.10159
68	      400.16      407.02     0.16742     0.34912
69	      278.18      213.11    -0.05482    -0.00860
70	      330.73      213.43     0.03741    -0.00803
71	      361.61      361.31     0.09398     0.25830
72	      171.81      264.33    -0.24695     0.08330
73	      121.70      121.07    -0.34641    -0.17914
74	      192.96       70.51    -0.21255    -0.26958
75	      220.99      350.11    -0.15942     0.23866
76	      526.25      343.56     0.40943     0.23744
77	      377.05      403.71     0.12405     0.34098
78	      375.21      211.98     0.11592    -0.01061
79	      330.80      401.99     0.03905     0.33591
80	      248.26      214.05    -0.10767    -0.00697
82	      177.40      319.62    -0.23872     0.18410
83	      251.71      258.52    -0.10170     0.07156
84	      134.99      305.84    -0.31931     0.16110
85	      246.77      167.04    -0.11063    -0.09013
86	      332.17      257.02     0.04002     0.06869
88	      607.10      355.74     0.59733     0.27682
89	      287.33      164.77    -0.03888    -0.09382
91	      193.60       39.43    -0.21395    -0.33036
92	      562.65      287.18     0.48190     0.13186
93	      216.60      372.47    -0.16874     0.28140
94	      553.01      351.64     0.46873     0.25753
96	      503.24      384.25     0.36715     0.31537
97	      366.77      306.96     0.10185     0.15817
98	      199.22      340.97    -0.19914     0.22265
99	      470.63      257.63     0.29153     0.07179
101	      553.31      245.38     0.45893     0.05161
102	      556.04      315.91     0.47028     0.18699
103	      329.57      162.76     0.03548    -0.09739
105	      407.27      211.06     0.17340    -0.01232
106	      534.93      366.19     0.43145     0.28393
108	      373.95      160.23     0.11409    -0.10229
109	      108.66      264.16    -0.36943     0.08510
110	      203.37      284.25    -0.18914     0.11838
111	      376.56      257.84     0.11855     0.07045
113	      194.87      106.51    -0.20666    -0.20146
114	      470.31      289.93     0.29216     0.13082
115	      452.19       54.96     0.26419    -0.30223
116	      334.47      308.67     0.04441     0.16080
117	      188.41      393.77    -0.22349     0.32526
118	      372.09      139.82     0.11111    -0.13882
121	      381.69      360.59     0.13045     0.25768
122	      579.45      305.62     0.52194     0.16962
124	      341.52      359.04     0.05768     0.25353
126	      287.17      143.43    -0.03928    -0.13183
129	      481.77      322.39     0.31656     0.19202
130	      317.45      142.57     0.01416    -0.13330
132	      408.87      257.38     0.17661     0.07005
133	      405.25      158.87     0.17039    -0.10529
134	      404.60      137.12     0.16977    -0.14449
135	      598.12      413.30     0.59090     0.40033
136	      156.22      329.82    -0.27970     0.20454
137	       92.64      120.53    -0.40597    -0.18282
138	      218.08      191.14    -0.16173    -0.04763
139	       72.30      105.61    -0.45121    -0.21419
141	       58.29      128.13    -0.47928    -0.17179
143	       46.39      324.24    -0.50819     0.20563
144	      400.17      307.38     0.16205     0.15980
145	      475.91       78.71     0.30814    -0.25823
146	      493.23      260.48     0.33554     0.07767
148	       35.82      122.36    -0.53122    -0.18600
149	      521.01      323.60     0.39602     0.19795
150	      302.91      238.46    -0.01140     0.03596
151	      147.33      256.49    -0.29311     0.06973
152	      183.41      223.57    -0.22483     0.00997
153	      141.29      225.70    -0.30425     0.01397
154	      151.49      381.33    -0.29390     0.30452
155	      153.67      239.37    -0.28066     0.03857
156	      193.17      237.74    -0.20694     0.03521
157	      379.52      393.35     0.12806     0.32065
158	      444.96      419.65     0.25478     0.37953
159	      180.36      212.13    -0.23047    -0.01050
160	      170.15      224.66    -0.24947     0.01196
161	      339.11      416.64     0.05460     0.36529
162	      141.77      205.59    -0.30337    -0.02249
163	      459.04      423.01     0.28318     0.38853
164	      281.68      280.05    -0.04885     0.10953
165	      425.99      426.13     0.21853     0.39066
166	      447.33      426.69     0.26041     0.39456
167	      178.60      202.57    -0.23378    -0.02762
168	      132.52      223.31    -0.32125     0.00967
169	      459.90      368.75     0.27803     0.27890
170	      319.46      420.49     0.01854     0.37272
12  0
0  150  150
0.00  0.00
150
0	      200.06      219.55    -0.19426     0.00276
1	      307.09      245.17    -0.00406     0.04776
2	      282.50      274.32    -0.04738     0.09934
3	      152.24      383.60    -0.29268     0.30896
4	      234.24      250.39    -0.13276     0.05731
5	      159.51      268.11    -0.27023     0.09049
6	      148.48      237.21    -0.29054     0.03474
7	      129.02      284.67    -0.32978     0.12210
8	      187.95      235.59    -0.21652     0.03141
9	      439.20      375.43     0.23870     0.28994
10	      266.92      397.05    -0.07734     0.32672
11	      314.95      389.08     0.01010     0.31051
12	      362.17      405.69     0.09666     0.34419
13	      138.72      194.60    -0.30940    -0.04247
14	      199.33      190.28    -0.19576    -0.04937
15	      478.00      371.42     0.31400     0.28617
16	      166.83      201.59    -0.25575    -0.02947
17	      359.95      381.51     0.09164     0.29677
18	      100.12      294.30    -0.38855     0.14190
19	       97.06      261.15    -0.39295     0.07998
20	      125.91      395.10    -0.34739     0.33588
21	      399.28      382.76     0.16404     0.30112
22	      317.79      278.64     0.01478     0.10696
23	      292.61      392.08    -0.03043     0.31644
24	      165.71      222.79    -0.25777     0.00861
25	      418.53      280.23     0.19471     0.11121
26	      134.86      325.27    -0.32102     0.19764
27	      290.72      352.53    -0.03340     0.24115
28	      463.52      268.07     0.27825     0.09055
29	      150.72      149.50    -0.28773    -0.12439
30	      245.42      392.95    -0.11664     0.31956
31	       64.70      261.76    -0.46135     0.08263
32	       67.72      282.94    -0.45614     0.12277
33	      411.01      366.76     0.18483     0.27099
34	      506.89      346.76     0.36946     0.24126
35	      433.55      340.13     0.22525     0.22191
36	      433.67      406.73     0.23122     0.35165
37	      449.93      355.33     0.25748     0.25201
38	      193.29      369.96    -0.21216     0.27817
39	      182.33      290.94    -0.22815     0.13120
40	      137.34      255.31    -0.31237     0.06785
42	      246.09      334.31    -0.11315     0.20828
43	      267.96      374.93    -0.07479     0.28385
44	      239.34      285.81    -0.12412     0.12035
45	      459.52      238.74     0.27000     0.03737
46	      482.00      346.22     0.31916     0.23747
47	      458.42      407.13     0.27968     0.35548
48	      453.72      322.23     0.26224     0.18970
49	      286.67      253.54    -0.03994     0.06254
50	      318.54      331.70     0.01628     0.20257
51	      519.40      268.48     0.38846     0.09354
52	      433.09      312.83     0.22283     0.17111
53	      533.11      379.67     0.42987     0.31114
54	      165.38      307.29    -0.26075     0.16194
55	      412.76      333.52     0.18617     0.20839
56	      203.06      254.61    -0.18907     0.06521
57	      229.23      314.07    -0.14300     0.17166
58	       87.61      324.73    -0.41749     0.20124
59	      334.86      375.08     0.04595     0.28379
61	      273.55      335.40    -0.06389     0.20964
62	      171.08      171.49    -0.24835    -0.08362
63	      467.40      389.05     0.29512     0.31997
65	      149.91      358.21    -0.29446     0.25932
66	      219.35      401.38    -0.16555     0.33779
67	      338.95      272.88     0.05205     0.09681
68	      409.52      404.21     0.18484     0.34425
69	      286.95      210.08    -0.03941    -0.01392
70	      339.49      210.23     0.05281    -0.01365
71	      370.63      358.28     0.11023     0.25288
72	      180.77      261.95    -0.23019     0.07878
73	      129.63      118.52    -0.33081    -0.18332
74	      200.88       67.81    -0.19787    -0.27420
75	      229.91      347.47    -0.14297     0.23330
76	      535.02      340.46     0.42769     0.23250
77	      386.25      400.94     0.14097     0.33602
78	      383.90      208.94     0.13142    -0.01601
79	      340.07      399.36     0.05592     0.33092
80	      256.94      211.14    -0.09228    -0.01207
82	      186.40      316.99    -0.22173     0.17874
83	      260.38      255.59    -0.08631     0.06631
84	      143.87      303.52    -0.30182     0.15620
85	      255.22      164.23    -0.09565    -0.09503
86	      341.01      253.83     0.05557     0.06309
88	      616.08      352.66     0.61934     0.27237
89	      295.59      162.24    -0.02434    -0.09828
91	      201.14       36.94    -0.19983    -0.33464
92	      571.33      283.74     0.50107     0.12597
93	      225.39      369.60    -0.15232     0.27539
94	      561.57      348.35     0.48740     0.25234
96	      512.45      381.35     0.38595     0.31096
97	      375.57      303.87     0.11755     0.15277
98	      208.00      338.45    -0.18274     0.21747
99	      479.59      254.39     0.30870     0.06612
101	      561.91      242.02     0.47762     0.04551
102	      564.71      312.55     0.48919     0.18146
103	      337.86      159.84     0.05010    -0.10261
105	      415.97      207.71     0.18921    -0.01829
106	      543.88      362.93     0.45043     0.27884
108	      382.58      156.68     0.12956    -0.10876
109	      117.33      261.75    -0.35194     0.08030
110	      211.69      282.21    -0.17392     0.11449
111	      385.08      254.75     0.13373     0.06505
113	      202.68      104.28    -0.19231    -0.20520
114	      479.23      286.83     0.30927     0.12555
115	      460.38       51.68     0.28056    -0.30964
116	      343.46      305.73     0.06031     0.15559
117	      197.43      391.33    -0.20609     0.31960
118	      380.64      136.47     0.12649    -0.14503
121	      390.75      357.49     0.14688     0.25222
122	      587.91      302.24     0.54125     0.16397
124	      350.54      355.85     0.07384     0.24772
126	      295.47      140.85    -0.02463    -0.13640
129	      490.67      319.22     0.33391     0.18675
130	      325.99      140.08     0.02926    -0.13779
132	      417.60      254.39     0.19245     0.06484
133	      413.57      155.74     0.18560    -0.11113
134	      412.93      134.03     0.18508    -0.15039
135	      606.99      410.46     0.61258     0.39679
136	      165.17      327.33    -0.26237     0.19923
137	      100.33      118.19    -0.39020    -0.18655
138	      226.54      189.55    -0.14654    -0.05037
139	       80.06      103.35    -0.43467    -0.21763
141	       65.72      125.87    -0.46311    -0.17535
143	       54.68      321.77    -0.48900     0.19956
144	      409.25      304.23     0.17848     0.15437
145	      484.33       75.46     0.32526    -0.26552
146	      501.90      257.27     0.35262     0.07205
148	       43.72      120.30    -0.51319    -0.18900
149	      529.68      320.38     0.41386     0.19266
150	      312.05      235.76     0.00463     0.03121
151	      155.95      253.95    -0.27660     0.06490
152	      191.87      220.93    -0.20923     0.00523
153	      149.53      223.13    -0.28843     0.00927
154	      160.82      379.01    -0.27529     0.29885
155	      162.23      236.79    -0.26442     0.03382
156	      201.76      235.25    -0.19121     0.03070
157	      388.96      390.46     0.14536     0.31552
158	      454.19      416.75     0.27262     0.37474
159	      188.77      209.58    -0.21496    -0.01502
160	      178.67      221.86    -0.23360     0.00692
161	      347.91      414.05     0.07071     0.36035
162	      150.01      203.06    -0.28759    -0.02699
163	      468.24      420.21     0.30126     0.38407
164	      290.73      277.30    -0.03287     0.10461
165	      435.30      423.49     0.23633     0.38628
166	      456.63      424.08     0.27853     0.39042
167	      187.12      199.97    -0.21806    -0.03220
168	      140.87      220.76    -0.30504     0.00501
169	      469.02      365.78     0.29558     0.27406
170	      328.73      417.75     0.03554     0.36730
13  0
0  150  150
0.00  0.00
150
0	      207.82      221.52    -0.18015     0.00626
1	      315.09      247.59     0.00998     0.05202
2	      290.53      276.61    -0.03323     0.10338
3	      159.96      385.71    -0.27773     0.31225
4	      242.08      252.39    -0.11878     0.06079
5	      167.07      270.13    -0.25600     0.09393
6	      156.11      239.18    -0.27603     0.03820
7	      136.72      286.47    -0.31477     0.12502
8	      195.62      237.54    -0.20244     0.03482
9	      447.01      377.72     0.25394     0.29518
10	      274.60      399.26    -0.06337     0.33083
11	      322.71      391.28     0.02419     0.31484
12	      370.17      407.93     0.11154     0.34904
13	      146.30      196.54    -0.29476    -0.03884
14	      207.06      192.28    -0.18167    -0.04572
15	      485.70      373.70     0.32973     0.29165
16	      174.48      203.53    -0.24144    -0.02593
17	      367.81      383.73     0.10608     0.30134
18	      107.61      296.14    -0.37336     0.14482
19	      104.57      262.89    -0.37767     0.08291
20	      133.62      397.03    -0.33189     0.33862
21	      407.07      385.09     0.17874     0.30621
22	      325.81      281.00     0.02892     0.11117
23	      300.50      394.28    -0.01612     0.32064
24	      173.46      224.75    -0.24328     0.01210
25	      426.36      282.44     0.20915     0.11543
26	      142.59      327.01    -0.30597     0.20029
27	      298.59      354.74    -0.01932     0.24521
28	      470.96      270.15     0.29256     0.09459
29	      158.31      151.40    -0.27315    -0.12058
30	      253.15      395.16    -0.10252     0.32353
31	       72.14      263.44    -0.44537     0.08545
32	       75.02      284.58    -0.44052     0.12534
33	      418.76      369.07     0.19948     0.27596
34	      514.58      349.02     0.38564     0.24665
35	      441.37      342.26     0.24014     0.22646
36	      441.36      409.17     0.24642     0.35749
37	      457.68      357.66     0.27262     0.25717
38	      201.15      372.09    -0.19754     0.28169
39	      190.28      293.08    -0.21349     0.13479
40	      144.88      257.09    -0.29784     0.07089
42	      253.78      336.35    -0.09935     0.21182
43	      275.87      377.17    -0.06053     0.28793
44	      247.16      287.92    -0.11019     0.12400
45	      467.37      240.88     0.28494     0.04135
46	      489.67      348.36     0.33470     0.24240
47	      466.12      409.55     0.29536     0.36154
48	      461.52      324.46     0.27733     0.19440
49	      294.77      255.54    -0.02569     0.06606
50	      326.56      333.73     0.03056     0.20634
51	      527.16      270.60     0.40458     0.09790
52	      441.00      315.09     0.23775     0.17568
53	      540.77      382.16     0.44716     0.31776
54	      173.11      309.46    -0.24626     0.16554
55	      420.56      335.70     0.20071     0.21286
56	      210.76      256.57    -0.17510     0.06858
57	      236.95      316.09    -0.12912     0.17513
58	       95.18      326.50    -0.40175     0.20383
59	      342.79      377.32     0.06034     0.28822
61	      281.30      337.49    -0.05007     0.21337
62	      178.75      173.48    -0.23397    -0.07985
63	      475.15      391.47     0.31090     0.32587
65	      157.74      360.02    -0.27934     0.26206
66	      227.28      403.53    -0.15087     0.34151
67	      346.76      275.02     0.06585     0.10067
68	      417.30      406.59     0.19982     0.34972
69	      294.59      212.04    -0.02599    -0.01047
70	      347.28      212.27     0.06651    -0.01008
71	      378.33      360.45     0.12432     0.25727
72	      188.42      264.01    -0.21607     0.08232
73	      136.88      120.63    -0.31633    -0.17879
74	      208.40       69.83    -0.18368    -0.26980
75	      237.72      349.38    -0.12883     0.23656
76	      542.74      342.75     0.44469     0.23812
77	      394.07      403.33     0.15571     0.34130
78	      391.75      211.00     0.14546    -0.01239
79	      347.86      401.65     0.07023     0.33565
80	      264.75      213.24    -0.07849    -0.00837
82	      194.32      319.04    -0.20709     0.18214
83	      268.16      257.76    -0.07258     0.07009
84	      151.63      305.56    -0.28694     0.15953
85	      262.92      166.09    -0.08197    -0.09165
86	      348.92      255.79     0.06952     0.06660
88	      623.12      354.96     0.63806     0.27900
89	      303.44      164.23    -0.01052    -0.09473
91	      208.48       38.90    -0.18578    -0.33011
92	      578.71      286.10     0.51808     0.13123
93	      233.31      371.84    -0.13786     0.27927
94	      569.44      350.97     0.50585     0.25907
96	      519.75      383.60     0.40180     0.31681
97	      383.34      305.96     0.13155     0.15674
98	      215.63      340.51    -0.16880     0.22094
99	      487.17      256.49     0.32351     0.07017
101	      569.51      244.00     0.49456     0.04953
102	      572.20      314.61     0.50642     0.18648
103	      345.75      161.92     0.06403    -0.09897
105	      423.73      209.77     0.20335    -0.01465
106	      551.45      365.10     0.46764     0.28463
108	      390.16      158.61     0.14314    -0.10544
109	      124.72      263.58    -0.33733     0.08339
110	      219.94      283.98    -0.15899     0.11746
111	      393.11      256.86     0.14815     0.06890
113	      210.39      105.84    -0.17803    -0.20193
114	      486.60      288.98     0.32377     0.12991
115	      467.88       53.31     0.29515    -0.30727
116	      351.38      307.80     0.07442     0.15942
117	      205.36      393.33    -0.19124     0.32290
118	      388.50      138.66     0.14057    -0.14126
121	      398.48      359.94     0.16122     0.25726
122	      595.48      304.55     0.55953     0.16955
124	      358.34      358.07     0.08797     0.25209
126	      303.19      142.70    -0.01099    -0.13307
129	      498.37      321.37     0.34948     0.19148
130	      333.80      142.02     0.04305    -0.13438
132	      425.56      256.44     0.20705     0.06863
133	      421.26      157.61     0.19961    -0.10795
134	      420.67      136.05     0.19922    -0.14699
135	      614.22      413.22     0.63229     0.40556
136	      172.95      329.34    -0.24771     0.20248
137	      107.72      120.15    -0.37479    -0.18210
138	      234.36      191.29    -0.13252    -0.04723
139	       87.10      105.40    -0.41936    -0.21273
141	       73.35      127.80    -0.44628    -0.17079
143	       62.50      323.43    -0.47176     0.20179
144	      417.00      306.65     0.19278     0.15908
145	      491.83       77.24     0.34013    -0.26291
146	      509.91      259.47     0.36879     0.07640
148	       51.22      122.21    -0.49585    -0.18424
149	      537.56      322.73     0.43087     0.19811
150	      320.06      238.09     0.01869     0.03532
151	      163.57      255.90    -0.26222     0.06826
152	      199.58      222.91    -0.19513     0.00874
153	      157.26      225.05    -0.27373     0.01271
154	      168.50      381.07    -0.26055     0.30210
155	      169.95      238.67    -0.24995     0.03711
156	      209.44      237.21    -0.17727     0.03412
157	      396.73      392.82     0.15995     0.32065
158	      461.91      419.36     0.28838     0.38131
159	      196.55      211.54    -0.20068    -0.01150
160	      186.39      223.82    -0.21931     0.01040
161	      356.05      416.31     0.08582     0.36519
162	      157.59      204.99    -0.27316    -0.02344
163	      476.00      422.69     0.31743     0.39057
164	      298.77      279.62    -0.01871     0.10870
165	      443.14      425.87     0.25202     0.39226
166	      464.38      426.54     0.29447     0.39681
167	      194.83      201.90    -0.20388    -0.02869
168	      148.56      222.53    -0.29027     0.00819
169	      476.59      368.06     0.31080     0.27937
170	      336.69      420.14     0.05023     0.37230
14  0
0  150  150
0.00  0.00
150
0	      215.62      225.28    -0.16604     0.01291
1	      323.15      252.24     0.02415     0.06023
2	      298.43      281.07    -0.01932     0.11127
3	      167.43      389.43    -0.26355     0.31881
4	      249.86      256.37    -0.10497     0.06776
5	      174.68      273.80    -0.24185     0.10034
6	      163.99      242.43    -0.26119     0.04396
7	      144.51      289.89    -0.29983     0.13094
8	      203.42      241.32    -0.18825     0.04149
9	      454.24      382.51     0.26846     0.30537
10	      282.09      403.42    -0.04978     0.33886
11	      330.16      395.69     0.03778     0.32353
12	      377.40      412.57     0.12521     0.35874
13	      154.01      200.17    -0.27999    -0.03217
14	      214.91      196.07    -0.16742    -0.03890
15	      493.04      378.60     0.34529     0.30243
16	      182.44      207.21    -0.22665    -0.01928
17	      375.11      388.22     0.11966     0.31039
18	      115.09      299.25    -0.35843     0.15013
19	      112.05      266.25    -0.36268     0.08882
20	      141.18      400.30    -0.31703     0.34420
21	      414.37      389.79     0.19281     0.31597
22	      333.74      285.49     0.04292     0.11922
23	      307.93      398.57    -0.00263     0.32900
24	      181.24      228.39    -0.22886     0.01858
25	      433.90      286.93     0.22324     0.12381
26	      150.14      330.22    -0.29150     0.20576
27	      306.21      359.04    -0.00568     0.25324
28	      478.59      274.90     0.30746     0.10358
29	      166.35      154.92    -0.25777    -0.11382
30	      260.74      399.34    -0.08876     0.33145
31	       79.59      266.45    -0.42963     0.09073
32	       82.34      287.58    -0.42516     0.13051
33	      426.21      373.89     0.21387     0.28584
34	      522.01      353.97     0.40189     0.25743
35	      448.66      346.80     0.25434     0.23561
36	      448.64      413.96     0.26126     0.36823
37	      464.90      362.58     0.28716     0.26740
38	      208.52      375.92    -0.18400     0.28859
39	      198.13      296.95    -0.19915     0.14153
40	      152.37      260.74    -0.28358     0.07733
42	      261.34      340.25    -0.08587     0.21884
43	      283.10      381.17    -0.04750     0.29547
44	      254.80      292.00    -0.09662     0.13118
45	      475.14      245.65     0.29992     0.05013
46	      496.81      353.27     0.34965     0.25277
47	      473.33      414.52     0.31065     0.37295
48	      468.84      329.15     0.29181     0.20375
49	      302.90      259.73    -0.01142     0.07344
50	      334.26      337.82     0.04434     0.21394
51	      534.63      275.51     0.42048     0.10754
52	      448.37      319.81     0.25193     0.18485
53	      548.02      387.22     0.46438     0.32982
54	      180.83      313.23    -0.23194     0.17209
55	      427.90      340.17     0.21466     0.22165
56	      218.42      260.46    -0.16130     0.07540
57	      244.66      319.98    -0.11533     0.18202
58	      102.51      329.58    -0.38681     0.20898
59	      350.03      381.68     0.07359     0.29679
61	      288.99      341.72    -0.03639     0.22110
62	      186.74      177.08    -0.21910    -0.07319
63	      482.23      396.40     0.32590     0.33691
65	      165.15      363.70    -0.26533     0.26847
66	      234.69      407.48    -0.13730     0.34893
67	      354.37      279.30     0.07936     0.10836
68	      424.44      411.36     0.21393     0.36008
69	      302.59      216.12    -0.01197    -0.00330
70	      355.03      216.69     0.08018    -0.00230
71	      385.79      364.84     0.13814     0.26592
72	      196.14      267.73    -0.20195     0.08882
73	      145.06      124.15    -0.30010    -0.17163
74	      216.35       73.74    -0.16869    -0.26186
75	      245.12      353.39    -0.11552     0.24379
76	      549.88      347.65     0.46113     0.24899
77	      401.44      407.90     0.16989     0.35099
78	      399.77      215.53     0.15986    -0.00437
79	      355.31      406.05     0.08404     0.34463
80	      272.52      217.13    -0.06479    -0.00152
82	      202.05      322.77    -0.19297     0.18866
83	      276.04      261.58    -0.05869     0.07681
84	      159.50      309.29    -0.27207     0.16598
85	      270.89      170.04    -0.06783    -0.08458
86	      356.47      260.23     0.08289     0.07450
88	      630.15      360.09     0.65783     0.29187
89	      311.46      168.29     0.00360    -0.08755
91	      216.66       42.78    -0.17013    -0.32179
92	      586.03      290.76     0.53550     0.14109
93	      240.56      375.73    -0.12475     0.28638
94	      576.40      355.80     0.52293     0.27032
96	      526.91      388.59     0.41809     0.32841
97	      391.12      310.12     0.14571     0.16451
98	      223.47      344.35    -0.15460     0.22775
99	      494.75      260.91     0.33856     0.07852
101	      577.23      248.84     0.51217     0.05908
102	      579.32      319.50     0.52350     0.19718
103	      353.65      166.21     0.07796    -0.09141
105	      431.63      214.43     0.21784    -0.00636
106	      558.64      370.26     0.48485     0.29667
108	      398.19      163.39     0.15751    -0.09705
109	      132.19      266.82    -0.32277     0.08907
110	      227.63      287.90    -0.14521     0.12433
111	      400.75      260.98     0.16197     0.07634
113	      218.31      109.91    -0.16333    -0.19407
114	      494.18      293.50     0.33902     0.13875
115	      475.83       57.89     0.31039    -0.29914
116	      359.10      311.97     0.08825     0.16710
117	      212.54      397.17    -0.17802     0.32993
118	      396.52      143.20     0.15495    -0.13327
121	      405.93      364.34     0.17523     0.26604
122	      602.58      309.36     0.57736     0.18020
124	      365.69      362.54     0.10141     0.26076
126	      311.35      147.00     0.00340    -0.12537
129	      505.49      326.05     0.36434     0.20107
130	      341.64      146.34     0.05688    -0.12671
132	      433.36      260.96     0.22150     0.07690
133	      429.25      162.25     0.21419    -0.09980
134	      428.70      140.69     0.21388    -0.13884
135	      620.98      418.35     0.65192     0.41984
136	      180.57      333.12    -0.23355     0.20907
137	      115.65      123.59    -0.35838    -0.17488
138	      242.16      194.07    -0.11857    -0.04226
139	       94.67      108.45    -0.40301    -0.20591
141	       81.32      131.00    -0.42887    -0.16383
143	       69.15      326.21    -0.45747     0.20639
144	      424.73      311.03     0.20721     0.16742
145	      499.86       81.77     0.35587    -0.25501
146	      517.02      264.14     0.38340     0.08536
148	       58.49      125.11    -0.47918    -0.17766
149	      544.55      327.44     0.44654     0.20815
150	      328.12      242.62     0.03285     0.04329
151	      171.23      259.45    -0.24790     0.07449
152	      207.44      226.74    -0.18085     0.01554
153	      164.97      228.72    -0.25920     0.01927
154	      176.05      384.85    -0.24634     0.30879
155	      177.65      242.24    -0.23563     0.04343
156	      217.23      240.87    -0.16323     0.04057
157	      403.95      397.50     0.17380     0.33042
158	      469.25      424.06     0.30391     0.39235
159	      204.33      215.36    -0.18648    -0.00468
160	      194.15      227.57    -0.20508     0.01706
161	      363.45      420.91     0.09974     0.37485
162	      165.49      208.64    -0.25822    -0.01682
163	      483.16      427.79     0.33307     0.40272
164	      306.77      284.15    -0.00463     0.11675
165	      450.23      430.93     0.26678     0.40393
166	      471.63      431.51     0.31002     0.40863
167	      202.55      205.78    -0.18976    -0.02173
168	      156.31      226.20    -0.27554     0.01479
169	      483.86      372.93     0.32592     0.28988
170	      344.00      424.66     0.06385     0.38169
15  0
0  150  150
0.00  0.00
150
0	      216.16      235.59    -0.16511     0.03121
1	      323.65      263.19     0.02506     0.07957
2	      298.92      291.99    -0.01849     0.13075
3	      167.78      399.64    -0.26404     0.33927
4	      250.23      266.99    -0.10442     0.08661
5	      174.94      284.06    -0.24170     0.11894
6	      164.36      252.46    -0.26066     0.06204
7	      144.91      299.72    -0.29957     0.14908
8	      203.96      251.49    -0.18738     0.05962
9	      454.50      393.19     0.27019     0.32670
10	      282.32      413.88    -0.04960     0.35969
11	      330.39      406.19     0.03837     0.34422
12	      377.65      423.27     0.12635     0.38046
13	      154.63      210.14    -0.27873    -0.01417
14	      215.55      206.43    -0.16620    -0.02051
15	      493.05      389.29     0.34690     0.32405
16	      182.92      217.32    -0.22571    -0.00121
17	      375.34      398.92     0.12063     0.33140
18	      115.39      308.96    -0.35855     0.16839
19	      112.44      275.77    -0.36234     0.10646
20	      141.29      410.39    -0.31837     0.36499
21	      414.59      400.51     0.19412     0.33728
22	      334.18      296.52     0.04379     0.13893
23	      308.22      409.14    -0.00210     0.34990
24	      181.71      238.48    -0.22806     0.03665
25	      434.21      297.64     0.22424     0.14332
26	      150.41      340.14    -0.29179     0.22454
27	      306.53      369.69    -0.00513     0.27333
28	      478.78      285.34     0.30832     0.12279
29	      167.04      164.91    -0.25611    -0.09565
30	      261.06      409.88    -0.08857     0.35235
31	       79.99      275.84    -0.42932     0.10844
32	       82.87      296.89    -0.42478     0.14817
33	      426.41      384.43     0.21512     0.30644
34	      521.90      364.37     0.40319     0.27816
35	      448.83      357.38     0.25555     0.25585
36	      448.72      424.76     0.26289     0.39070
37	      464.97      373.13     0.28842     0.28804
